"ID","Day","Hour","IDH","ISH"
"1079","14","22","0","0"
"1080","14","23","0","0"
"1081","15","0","0","0"
"1082","15","1","0","0"
"1083","15","2","0","0"
"1084","15","3","0","0"
"1085","15","4","0","0"
"1086","15","5","0","0"
"1087","15","6","0","0"
"1088","15","7","0","27.9"
"1089","15","8","0.7","51.7"
"1090","15","9","1","72.3"
"1091","15","10","1.2","84.9"
"1092","15","11","1.2","86.1"
"1093","15","12","1","75.8"
"1094","15","13","0.6","56.4"
"1095","15","14","0","32.6"
"1096","15","15","0","5.8"
"1097","15","16","0","0"
"1098","15","17","0","0"
"1099","15","18","0","0"
"1100","15","19","0","0"
"1101","15","20","0","0"
"1102","15","21","0","0"
"1103","15","22","0","0"
"1104","15","23","0","0"
"1105","16","0","0","0"
"1106","16","1","0","0"
"1107","16","2","0","0"
"1108","16","3","0","0"
"1109","16","4","0","0"
"1110","16","5","0","0"
"1111","16","6","0","1.2"
"1112","16","7","0","27.9"
"1113","16","8","8.5","112.4"
"1114","16","9","13.4","154.1"
"1115","16","10","17.4","180.3"
"1116","16","11","16.4","184.8"
"1117","16","12","10.6","165"
"1118","16","13","15.7","149.4"
"1119","16","14","0","110.5"
"1120","16","15","0","24.4"
"1121","16","16","0","0"
"1122","16","17","0","0"
"1123","16","18","0","0"
"1124","16","19","0","0"
"1125","16","20","0","0"
"1126","16","21","0","0"
"1127","16","22","0","0"
"1128","16","23","0","0"
"1129","17","0","0","0"
"1130","17","1","0","0"
"1131","17","2","0","0"
"1132","17","3","0","0"
"1133","17","4","0","0"
"1134","17","5","0","0"
"1135","17","6","0","5.8"
"1136","17","7","0","82.6"
"1137","17","8","8.7","114.6"
"1138","17","9","13.6","156.2"
"1139","17","10","52.1","199.2"
"1140","17","11","48.8","205.9"
"1141","17","12","61.6","194.2"
"1142","17","13","59.4","162.7"
"1143","17","14","0","137.2"
"1144","17","15","0","43"
"1145","17","16","0","0"
"1146","17","17","0","0"
"1147","17","18","0","0"
"1148","17","19","0","0"
"1149","17","20","0","0"
"1150","17","21","0","0"
"1151","17","22","0","0"
"1152","17","23","0","0"
"1153","18","0","0","0"
"1154","18","1","0","0"
"1155","18","2","0","0"
"1156","18","3","0","0"
"1157","18","4","0","0"
"1158","18","5","0","0"
"1159","18","6","0","10.5"
"1160","18","7","0","105.8"
"1161","18","8","47.4","131.7"
"1162","18","9","74.8","172.9"
"1163","18","10","51.9","201.6"
"1164","18","11","16.2","188.5"
"1165","18","12","1","78.1"
"1166","18","13","0.7","58.7"
"1167","18","14","0.3","34.6"
"1168","18","15","0","8.1"
"1169","18","16","0","0"
"1170","18","17","0","0"
"1171","18","18","0","0"
"1172","18","19","0","0"
"1173","18","20","0","0"
"1174","18","21","0","0"
"1175","18","22","0","0"
"1176","18","23","0","0"
"1177","19","0","0","0"
"1178","19","1","0","0"
"1179","19","2","0","0"
"1180","19","3","0","0"
"1181","19","4","0","0"
"1182","19","5","0","0"
"1183","19","6","0","3.5"
"1184","19","7","0","31.4"
"1185","19","8","0.7","55.1"
"1186","19","9","1","75.7"
"1187","19","10","1.2","88.3"
"1188","19","11","1.2","89.5"
"1189","19","12","1","79.3"
"1190","19","13","0.7","59.8"
"1191","19","14","1.8","80.7"
"1192","19","15","0","22.1"
"1193","19","16","0","0"
"1194","19","17","0","0"
"1195","19","18","0","0"
"1196","19","19","0","0"
"1197","19","20","0","0"
"1198","19","21","0","0"
"1199","19","22","0","0"
"1200","19","23","0","0"
"1201","20","0","0","0"
"1202","20","1","0","0"
"1203","20","2","0","0"
"1204","20","3","0","0"
"1205","20","4","0","0"
"1206","20","5","0","0"
"1207","20","6","0","4.7"
"1208","20","7","0","72.1"
"1209","20","8","8.7","120.4"
"1210","20","9","41.1","179.9"
"1211","20","10","17.4","188.5"
"1212","20","11","16.5","192.8"
"1213","20","12","1","79.3"
"1214","20","13","0.7","61"
"1215","20","14","0.3","36.9"
"1216","20","15","0","10.5"
"1217","20","16","0","0"
"1218","20","17","0","0"
"1219","20","18","0","0"
"1220","20","19","0","0"
"1221","20","20","0","0"
"1222","20","21","0","0"
"1223","20","22","0","0"
"1224","20","23","0","0"
"1225","21","0","0","0"
"1226","21","1","0","0"
"1227","21","2","0","0"
"1228","21","3","0","0"
"1229","21","4","0","0"
"1230","21","5","0","0"
"1231","21","6","0","5.8"
"1232","21","7","0","32.6"
"1233","21","8","0.7","56.3"
"1234","21","9","1","76.9"
"1235","21","10","1.2","90.6"
"1236","21","11","1.2","91.8"
"1237","21","12","1","80.4"
"1238","21","13","5.3","135.4"
"1239","21","14","1.9","84.1"
"1240","21","15","0","32.6"
"1241","21","16","0","0"
"1242","21","17","0","0"
"1243","21","18","0","0"
"1244","21","19","0","0"
"1245","21","20","0","0"
"1246","21","21","0","0"
"1247","21","22","0","0"
"1248","21","23","0","0"
"1249","22","0","0","0"
"1250","22","1","0","0"
"1251","22","2","0","0"
"1252","22","3","0","0"
"1253","22","4","0","0"
"1254","22","5","0","0"
"1255","22","6","0","22.1"
"1256","22","7","0","109.3"
"1257","22","8","48.5","142.2"
"1258","22","9","75.6","183.8"
"1259","22","10","94.6","207.8"
"1260","22","11","90.9","216.1"
"1261","22","12","64.5","206.5"
"1262","22","13","16.8","162.3"
"1263","22","14","2","86.4"
"1264","22","15","0","12.8"
"1265","22","16","0","0"
"1266","22","17","0","0"
"1267","22","18","0","0"
"1268","22","19","0","0"
"1269","22","20","0","0"
"1270","22","21","0","0"
"1271","22","22","0","0"
"1272","22","23","0","0"
"1273","23","0","0","0"
"1274","23","1","0","0"
"1275","23","2","0","0"
"1276","23","3","0","0"
"1277","23","4","0","0"
"1278","23","5","0","0"
"1279","23","6","0","20.9"
"1280","23","7","0","77.9"
"1281","23","8","8.6","126.3"
"1282","23","9","1","79.2"
"1283","23","10","1.2","91.8"
"1284","23","11","16.5","198.7"
"1285","23","12","11","178.6"
"1286","23","13","5.6","139.8"
"1287","23","14","5.5","107.3"
"1288","23","15","0","37.2"
"1289","23","16","0","0"
"1290","23","17","0","0"
"1291","23","18","0","0"
"1292","23","19","0","0"
"1293","23","20","0","0"
"1294","23","21","0","0"
"1295","23","22","0","0"
"1296","23","23","0","0"
"1297","24","0","0","0"
"1298","24","1","0","0"
"1299","24","2","0","0"
"1300","24","3","0","0"
"1301","24","4","0","0"
"1302","24","5","0","0"
"1303","24","6","0","8.1"
"1304","24","7","0","34.9"
"1305","24","8","0.8","59.7"
"1306","24","9","1.1","80.3"
"1307","24","10","17.4","196.6"
"1308","24","11","91.4","221.4"
"1309","24","12","89.4","208.3"
"1310","24","13","49","180.1"
"1311","24","14","16.8","126.2"
"1312","24","15","0","50"
"1313","24","16","0","0"
"1314","24","17","0","0"
"1315","24","18","0","0"
"1316","24","19","0","0"
"1317","24","20","0","0"
"1318","24","21","0","0"
"1319","24","22","0","0"
"1320","24","23","0","0"
"1321","25","0","0","0"
"1322","25","1","0","0"
"1323","25","2","0","0"
"1324","25","3","0","0"
"1325","25","4","0","0"
"1326","25","5","0","0"
"1327","25","6","0","37.2"
"1328","25","7","0","145.4"
"1329","25","8","111.5","132.7"
"1330","25","9","167.1","160.9"
"1331","25","10","171.4","190.2"
"1332","25","11","165.5","200.9"
"1333","25","12","90.5","210.8"
"1334","25","13","49","182.4"
"1335","25","14","25.5","132.7"
"1336","25","15","0","57"
"1337","25","16","0","0"
"1338","25","17","0","0"
"1339","25","18","0","0"
"1340","25","19","0","0"
"1341","25","20","0","0"
"1342","25","21","0","0"
"1343","25","22","0","0"
"1344","25","23","0","0"
"1345","26","0","0","0"
"1346","26","1","0","0"
"1347","26","2","0","0"
"1348","26","3","0","0"
"1349","26","4","0","0"
"1350","26","5","0","0"
"1351","26","6","0","57"
"1352","26","7","0","167.5"
"1353","26","8","169.4","109.7"
"1354","26","9","167.6","163.9"
"1355","26","10","205.3","178.4"
"1356","26","11","294.3","144.2"
"1357","26","12","228","160.4"
"1358","26","13","137","163.1"
"1359","26","14","56.9","135"
"1360","26","15","0","72.1"
"1361","26","16","0","0"
"1362","26","17","0","0"
"1363","26","18","0","0"
"1364","26","19","0","0"
"1365","26","20","0","0"
"1366","26","21","0","0"
"1367","26","22","0","0"
"1368","26","23","0","0"
"1369","27","0","0","0"
"1370","27","1","0","0"
"1371","27","2","0","0"
"1372","27","3","0","0"
"1373","27","4","0","0"
"1374","27","5","0","0"
"1375","27","6","0","61.6"
"1376","27","7","0","210.5"
"1377","27","8","285.3","61.3"
"1378","27","9","384.7","75.9"
"1379","27","10","445.7","88.1"
"1380","27","11","451.7","89.1"
"1381","27","12","390","89.1"
"1382","27","13","267.4","104.7"
"1383","27","14","127.4","112.2"
"1384","27","15","0","93"
"1385","27","16","0","0"
"1386","27","17","0","0"
"1387","27","18","0","0"
"1388","27","19","0","0"
"1389","27","20","0","0"
"1390","27","21","0","0"
"1391","27","22","0","0"
"1392","27","23","0","0"
"1393","28","0","0","0"
"1394","28","1","0","0"
"1395","28","2","0","0"
"1396","28","3","0","0"
"1397","28","4","0","0"
"1398","28","5","0","0"
"1399","28","6","0","67.5"
"1400","28","7","0","215.2"
"1401","28","8","288.4","62.9"
"1402","28","9","389.5","76.8"
"1403","28","10","449.6","88.8"
"1404","28","11","456.6","90"
"1405","28","12","395","89.9"
"1406","28","13","270.7","106.1"
"1407","28","14","130.8","113.4"
"1408","28","15","0","97.7"
"1409","28","16","0","0"
"1410","28","17","0","0"
"1411","28","18","0","0"
"1412","28","19","0","0"
"1413","28","20","0","0"
"1414","28","21","0","0"
"1415","28","22","0","0"
"1416","28","23","0","0"
"1417","1","0","0","0"
"1418","1","1","0","0"
"1419","1","2","0","0"
"1420","1","3","0","0"
"1421","1","4","0","0"
"1422","1","5","0","0"
"1423","1","6","0","61.6"
"1424","1","7","0","161.7"
"1425","1","8","61.3","158.5"
"1426","1","9","48.8","202.4"
"1427","1","10","59.9","228.5"
"1428","1","11","19.6","214.1"
"1429","1","12","13.8","194.4"
"1430","1","13","7.7","156.3"
"1431","1","14","3.2","105"
"1432","1","15","0","47.7"
"1433","1","16","0","0"
"1434","1","17","0","0"
"1435","1","18","0","0"
"1436","1","19","0","0"
"1437","1","20","0","0"
"1438","1","21","0","0"
"1439","1","22","0","0"
"1440","1","23","0","0"
"1441","2","0","0","0"
"1442","2","1","0","0"
"1443","2","2","0","0"
"1444","2","3","0","0"
"1445","2","4","0","0"
"1446","2","5","0","0"
"1447","2","6","0","62.8"
"1448","2","7","0","165.1"
"1449","2","8","135","137.1"
"1450","2","9","191.7","164.2"
"1451","2","10","194","194.4"
"1452","2","11","142.7","222.5"
"1453","2","12","78.2","224.2"
"1454","2","13","23.5","183.5"
"1455","2","14","3.3","107.2"
"1456","2","15","0","22.1"
"1457","2","16","0","0"
"1458","2","17","0","0"
"1459","2","18","0","0"
"1460","2","19","0","0"
"1461","2","20","0","0"
"1462","2","21","0","0"
"1463","2","22","0","0"
"1464","2","23","0","0"
"1465","3","0","0","0"
"1466","3","1","0","0"
"1467","3","2","0","0"
"1468","3","3","0","0"
"1469","3","4","0","0"
"1470","3","5","0","0"
"1471","3","6","0","50"
"1472","3","7","0","145.4"
"1473","3","8","85.3","158.9"
"1474","3","9","160.9","181"
"1475","3","10","147.9","216.2"
"1476","3","11","58","239.8"
"1477","3","12","14.1","198.8"
"1478","3","13","47","194.9"
"1479","3","14","29.1","145.4"
"1480","3","15","0","91.9"
"1481","3","16","0","0"
"1482","3","17","0","0"
"1483","3","18","0","0"
"1484","3","19","0","0"
"1485","3","20","0","0"
"1486","3","21","0","0"
"1487","3","22","0","0"
"1488","3","23","0","0"
"1489","4","0","0","0"
"1490","4","1","0","0"
"1491","4","2","0","0"
"1492","4","3","0","0"
"1493","4","4","0","0"
"1494","4","5","0","0"
"1495","4","6","0","101.2"
"1496","4","7","0","248.9"
"1497","4","8","322.3","63.8"
"1498","4","9","417.6","82.5"
"1499","4","10","335.1","133.6"
"1500","4","11","229.6","192.6"
"1501","4","12","146.3","211.9"
"1502","4","13","111.5","187.4"
"1503","4","14","53.6","148.7"
"1504","4","15","0","108.2"
"1505","4","16","0","0"
"1506","4","17","0","0"
"1507","4","18","0","0"
"1508","4","19","0","0"
"1509","4","20","0","0"
"1510","4","21","0","0"
"1511","4","22","0","0"
"1512","4","23","0","0"
"1513","5","0","0","0"
"1514","5","1","0","0"
"1515","5","2","0","0"
"1516","5","3","0","0"
"1517","5","4","0","0"
"1518","5","5","0","0"
"1519","5","6","0","68.6"
"1520","5","7","0","162.8"
"1521","5","8","86.5","164.7"
"1522","5","9","122.8","201.7"
"1523","5","10","149.3","221.7"
"1524","5","11","192.7","212"
"1525","5","12","149.2","213.6"
"1526","5","13","93.1","195.3"
"1527","5","14","56.3","150.8"
"1528","5","15","0","100"
"1529","5","16","0","0"
"1530","5","17","0","0"
"1531","5","18","0","0"
"1532","5","19","0","0"
"1533","5","20","0","0"
"1534","5","21","0","0"
"1535","5","22","0","0"
"1536","5","23","0","0"
"1537","6","0","0","0"
"1538","6","1","0","0"
"1539","6","2","0","0"
"1540","6","3","0","0"
"1541","6","4","0","0"
"1542","6","5","0","0"
"1543","6","6","0","66.3"
"1544","6","7","0","154.7"
"1545","6","8","63.5","172.6"
"1546","6","9","91.5","213.2"
"1547","6","10","61","241.4"
"1548","6","11","19.8","224.4"
"1549","6","12","1.2","95.3"
"1550","6","13","0.9","75.9"
"1551","6","14","0.5","51.8"
"1552","6","15","0","25.6"
"1553","6","16","0","0"
"1554","6","17","0","0"
"1555","6","18","0","0"
"1556","6","19","0","0"
"1557","6","20","0","0"
"1558","6","21","0","0"
"1559","6","22","0","0"
"1560","6","23","0","0"
"1561","7","0","0","0"
"1562","7","1","0","0"
"1563","7","2","0","0"
"1564","7","3","0","0"
"1565","7","4","0","0"
"1566","7","5","0","0"
"1567","7","6","0","20.9"
"1568","7","7","0.6","48.2"
"1569","7","8","0.9","72.3"
"1570","7","9","1.2","93"
"1571","7","10","21","223.2"
"1572","7","11","59.6","249.7"
"1573","7","12","82.3","236.4"
"1574","7","13","50.3","204.4"
"1575","7","14","11.9","140.5"
"1576","7","15","0","76.8"
"1577","7","16","0","0"
"1578","7","17","0","0"
"1579","7","18","0","0"
"1580","7","19","0","0"
"1581","7","20","0","0"
"1582","7","21","0","0"
"1583","7","22","0","0"
"1584","7","23","0","0"
"1585","8","0","0","0"
"1586","8","1","0","0"
"1587","8","2","0","0"
"1588","8","3","0","0"
"1589","8","4","0","0"
"1590","8","5","0","0"
"1591","8","6","0","51.2"
"1592","8","7","6.8","104.8"
"1593","8","8","34.9","176.8"
"1594","8","9","50.3","220.7"
"1595","8","10","61.6","246.6"
"1596","8","11","20.1","228.8"
"1597","8","12","14.5","208.8"
"1598","8","13","8.6","170.5"
"1599","8","14","4.1","120.3"
"1600","8","15","0","64"
"1601","8","16","0","0"
"1602","8","17","0","0"
"1603","8","18","0","0"
"1604","8","19","0","0"
"1605","8","20","0","0"
"1606","8","21","0","0"
"1607","8","22","0","0"
"1608","8","23","0","0"
"1609","9","0","0","0"
"1610","9","1","0","0"
"1611","9","2","0","0"
"1612","9","3","0","0"
"1613","9","4","0","0"
"1614","9","5","0","0"
"1615","9","6","0","93"
"1616","9","7","90.9","110.3"
"1617","9","8","143.3","156.7"
"1618","9","9","200.6","183.1"
"1619","9","10","240.3","195.8"
"1620","9","11","198","221.8"
"1621","9","12","155.4","222.6"
"1622","9","13","72.5","208.9"
"1623","9","14","12.8","145.4"
"1624","9","15","0","66.3"
"1625","9","16","0","3.5"
"1626","9","17","0","0"
"1627","9","18","0","0"
"1628","9","19","0","0"
"1629","9","20","0","0"
"1630","9","21","0","0"
"1631","9","22","0","0"
"1632","9","23","0","0"
"1633","10","0","0","0"
"1634","10","1","0","0"
"1635","10","2","0","0"
"1636","10","3","0","0"
"1637","10","4","0","0"
"1638","10","5","0","0"
"1639","10","6","0","80.2"
"1640","10","7","56.6","124.8"
"1641","10","8","89.6","179.1"
"1642","10","9","168.4","200.3"
"1643","10","10","153.2","235.3"
"1644","10","11","60.4","257.1"
"1645","10","12","14.9","213.1"
"1646","10","13","8.9","174.8"
"1647","10","14","4.4","124.7"
"1648","10","15","0","68.6"
"1649","10","16","0","4.7"
"1650","10","17","0","0"
"1651","10","18","0","0"
"1652","10","19","0","0"
"1653","10","20","0","0"
"1654","10","21","0","0"
"1655","10","22","0","0"
"1656","10","23","0","0"
"1657","11","0","0","0"
"1658","11","1","0","0"
"1659","11","2","0","0"
"1660","11","3","0","0"
"1661","11","4","0","0"
"1662","11","5","0","0"
"1663","11","6","0","72.1"
"1664","11","7","40.9","130.1"
"1665","11","8","120.9","172.1"
"1666","11","9","203.5","188.4"
"1667","11","10","243.6","200.7"
"1668","11","11","241.3","208.8"
"1669","11","12","192.3","213.6"
"1670","11","13","102.3","208.2"
"1671","11","14","53.7","165"
"1672","11","15","0","109.3"
"1673","11","16","0","11.6"
"1674","11","17","0","0"
"1675","11","18","0","0"
"1676","11","19","0","0"
"1677","11","20","0","0"
"1678","11","21","0","0"
"1679","11","22","0","0"
"1680","11","23","0","0"
"1681","12","0","0","0"
"1682","12","1","0","0"
"1683","12","2","0","0"
"1684","12","3","0","0"
"1685","12","4","0","0"
"1686","12","5","0","0"
"1687","12","6","0","26.7"
"1688","12","7","0.7","52.8"
"1689","12","8","1","76.9"
"1690","12","9","1.3","97.6"
"1691","12","10","1.5","110.2"
"1692","12","11","1.5","112.5"
"1693","12","12","1.3","101.1"
"1694","12","13","1","81.6"
"1695","12","14","0.6","57.5"
"1696","12","15","0","32.6"
"1697","12","16","0","4.7"
"1698","12","17","0","0"
"1699","12","18","0","0"
"1700","12","19","0","0"
"1701","12","20","0","0"
"1702","12","21","0","0"
"1703","12","22","0","0"
"1704","12","23","0","0"
"1705","13","0","0","0"
"1706","13","1","0","0"
"1707","13","2","0","0"
"1708","13","3","0","0"
"1709","13","4","0","0"
"1710","13","5","0","0"
"1711","13","6","0","27.9"
"1712","13","7","0.7","54"
"1713","13","8","1","78.1"
"1714","13","9","1.3","98.7"
"1715","13","10","1.5","111.3"
"1716","13","11","1.5","112.5"
"1717","13","12","1.3","102.2"
"1718","13","13","9.5","181.3"
"1719","13","14","14.7","155.1"
"1720","13","15","0","108.2"
"1721","13","16","0","18.6"
"1722","13","17","0","0"
"1723","13","18","0","0"
"1724","13","19","0","0"
"1725","13","20","0","0"
"1726","13","21","0","0"
"1727","13","22","0","0"
"1728","13","23","0","0"
"1729","14","0","0","0"
"1730","14","1","0","0"
"1731","14","2","0","0"
"1732","14","3","0","0"
"1733","14","4","0","0"
"1734","14","5","0","1.2"
"1735","14","6","0","65.1"
"1736","14","7","7.3","118.3"
"1737","14","8","36.4","192.7"
"1738","14","9","51.1","236.1"
"1739","14","10","63.8","261.9"
"1740","14","11","21","241.9"
"1741","14","12","15.6","221.7"
"1742","14","13","9.7","183.4"
"1743","14","14","0.7","59.8"
"1744","14","15","0","33.7"
"1745","14","16","0","5.8"
"1746","14","17","0","0"
"1747","14","18","0","0"
"1748","14","19","0","0"
"1749","14","20","0","0"
"1750","14","21","0","0"
"1751","14","22","0","0"
"1752","14","23","0","0"
"1753","15","0","0","0"
"1754","15","1","0","0"
"1755","15","2","0","0"
"1756","15","3","0","0"
"1757","15","4","0","0"
"1758","15","5","0","1.2"
"1759","15","6","0","29.1"
"1760","15","7","0.7","56.3"
"1761","15","8","12","172.9"
"1762","15","9","17.5","215.1"
"1763","15","10","21.4","240.3"
"1764","15","11","21.1","244"
"1765","15","12","15.8","223.8"
"1766","15","13","9.8","185.5"
"1767","15","14","5.2","135.5"
"1768","15","15","0","80.2"
"1769","15","16","0","16.3"
"1770","15","17","0","0"
"1771","15","18","0","0"
"1772","15","19","0","0"
"1773","15","20","0","0"
"1774","15","21","0","0"
